manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed
Renault,Scenic,mechanical,red,315000,1999,gasoline,FALSE,gasoline,1.6,minivan,FALSE,owned,front,"2,750.00",TRUE,Минская обл.,8,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6
Volkswagen,Golf,mechanical,red,280000,1996,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,"2,700.00",TRUE,Могилевская обл.,4,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,42
Citroen,Xsara,mechanical,silver,254000,1999,gasoline,FALSE,gasoline,1.8,coupe,FALSE,owned,front,"2,500.00",FALSE,Минская обл.,8,12,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,69
Mitsubishi,Galant,mechanical,other,258000,1993,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,front,"2,500.00",TRUE,Гомельская обл.,7,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,33
Citroen,C5,mechanical,silver,300000,2001,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,"2,500.00",FALSE,Гомельская обл.,8,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,127
Renault,Megane Scenic,mechanical,blue,300000,1999,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,"2,500.00",TRUE,Минская обл.,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,66
Volkswagen,Golf,mechanical,black,250000,1997,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,"2,190.00",FALSE,Витебская обл.,7,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
Opel,Vectra,mechanical,black,300000,1997,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,"2,100.00",TRUE,Могилевская обл.,8,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8
Opel,Vectra,mechanical,red,470000,1997,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,front,"1,850.00",FALSE,Минская обл.,8,21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,84
Seat,Cordoba,mechanical,other,250000,1996,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"1,800.00",TRUE,Минская обл.,11,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11
BMW,316,mechanical,blue,11111,1992,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,rear,"1,550.00",TRUE,Могилевская обл.,4,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,217
Volkswagen,Golf,mechanical,blue,200000,1995,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,"1,500.00",FALSE,Минская обл.,8,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
Alfa Romeo,156,mechanical,silver,260000,1998,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"1,500.00",TRUE,Витебская обл.,10,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,66
BMW,525,mechanical,black,320000,1992,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,rear,"1,500.00",TRUE,Могилевская обл.,7,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21
Fiat,Brava,mechanical,other,444444,1996,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,"1,500.00",TRUE,Брестская обл.,6,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,71
Volkswagen,Golf,mechanical,red,100000,1993,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,"1,100.00",TRUE,Витебская обл.,4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102
Mitsubishi,Space Star,mechanical,brown,355000,1998,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,"1,100.00",FALSE,Минская обл.,8,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,69
Peugeot,405,mechanical,red,310000,1995,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,"1,090.77",FALSE,Минская обл.,8,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13
Ford,Mondeo,mechanical,violet,229999,1998,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,900,TRUE,Могилевская обл.,6,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62
Mazda,626,mechanical,blue,350000,1995,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,700,FALSE,Могилевская обл.,8,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,19
Ford,Escort,mechanical,green,31000,1996,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,540,FALSE,Могилевская обл.,6,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,161
Volkswagen,Vento,mechanical,blue,241,1997,gasoline,FALSE,gasoline,2,sedan,FALSE,emergency,front,500,FALSE,Могилевская обл.,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3
Volvo,XC90,automatic,blue,48000,2015,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,"35,450.00",TRUE,Минская обл.,28,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32
Mercedes-Benz,Sprinter,mechanical,black,144000,2016,diesel,FALSE,diesel,2.2,van,FALSE,owned,rear,"23,999.00",TRUE,Минская обл.,20,12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,19
Toyota,Prius,automatic,black,99779,2015,hybrid-petrol,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,"18,550.00",TRUE,Минская обл.,27,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15
BMW,X5,automatic,black,235000,2008,diesel,FALSE,diesel,3,suv,FALSE,owned,all,"16,900.00",FALSE,Минская обл.,12,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2
Skoda,Rapid,automatic,red,0,2019,gasoline,FALSE,gasoline,1.4,sedan,FALSE,new,front,"16,800.00",FALSE,Минская обл.,7,153,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,165
Skoda,Octavia,mechanical,white,179000,2016,diesel,FALSE,diesel,1.6,universal,FALSE,owned,front,"12,450.00",FALSE,Минская обл.,28,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2
Volkswagen,Polo Sedan,automatic,white,400,2019,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"12,300.00",TRUE,Минская обл.,12,9,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,33
Lexus,GS,automatic,silver,167835,2008,hybrid-petrol,FALSE,gasoline,3.5,sedan,FALSE,owned,rear,"12,300.00",FALSE,Минская обл.,10,3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7
Subaru,Outback,automatic,black,193,2010,gasoline,FALSE,gasoline,2.5,universal,FALSE,owned,all,"9,800.00",FALSE,Минская обл.,16,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,10
Toyota,Corolla Verso,mechanical,grey,195000,2007,gasoline,FALSE,gasoline,1.6,minivan,FALSE,owned,front,"8,450.00",FALSE,Минская обл.,13,19,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,26
Volvo,S60,automatic,red,176000,2007,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,front,"7,400.00",FALSE,Брестская обл.,14,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,47
Chrysler,Grand Voyager,mechanical,black,296000,2001,diesel,FALSE,diesel,2.5,minivan,FALSE,owned,front,"6,500.00",TRUE,Минская обл.,11,41,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,63
Volkswagen,Jetta,automatic,other,231000,2009,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"6,100.00",FALSE,Брестская обл.,12,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,58
Audi,A6,mechanical,blue,325000,2001,diesel,FALSE,diesel,2.5,universal,FALSE,owned,front,"5,899.00",TRUE,Минская обл.,18,72,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,116
Hyundai,i30,mechanical,red,205000,2009,gas,TRUE,gasoline,1.4,hatchback,FALSE,owned,front,"5,300.00",FALSE,Минская обл.,7,8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20
Peugeot,407,mechanical,silver,250000,2006,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"5,000.00",FALSE,Гомельская обл.,7,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
Audi,A4,automatic,black,130000,2003,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,all,"4,900.00",TRUE,Витебская обл.,6,16,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,64
Opel,Corsa,mechanical,other,159000,2007,gasoline,FALSE,gasoline,1,hatchback,FALSE,owned,front,"4,600.00",FALSE,Минская обл.,21,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3
Peugeot,Bipper,mechanical,silver,173000,2009,gasoline,FALSE,gasoline,1.4,van,FALSE,owned,front,"4,150.00",FALSE,Минская обл.,8,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40
Land Rover,Range Rover,automatic,green,200000,1994,gasoline,FALSE,gasoline,3.9,suv,FALSE,owned,all,"4,000.00",FALSE,Минская обл.,10,16,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,106
Renault,Kangoo,mechanical,white,130000,2006,diesel,FALSE,diesel,1.5,van,FALSE,owned,front,"3,793.99",FALSE,Гродненская обл.,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92
Mitsubishi,Space Star,mechanical,green,250000,2001,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,"3,600.00",FALSE,Минская обл.,7,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41
Mitsubishi,Space Wagon,mechanical,silver,240000,2003,gas,TRUE,gasoline,2,universal,FALSE,owned,front,"3,400.00",FALSE,Витебская обл.,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,160
BMW,528,automatic,blue,320000,1997,gasoline,FALSE,gasoline,2.8,sedan,FALSE,owned,rear,"3,150.00",TRUE,Минская обл.,12,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,38
Peugeot,Partner,mechanical,green,315000,2002,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,"3,000.00",TRUE,Могилевская обл.,11,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
Opel,Astra,mechanical,white,300000,1998,diesel,FALSE,diesel,2,universal,FALSE,owned,front,"2,900.00",FALSE,Гродненская обл.,7,12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,26
Volkswagen,Passat,mechanical,other,600000,1988,gas,TRUE,gasoline,1.6,universal,FALSE,owned,front,"2,500.00",FALSE,Гомельская обл.,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59
Peugeot,406,mechanical,silver,350000,1996,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"2,200.00",TRUE,Могилевская обл.,14,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,133
Volkswagen,Vento,mechanical,white,200000,1993,diesel,FALSE,diesel,1.9,sedan,FALSE,owned,front,"2,000.00",TRUE,Брестская обл.,5,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,46
Peugeot,406,mechanical,green,300000,1998,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,"2,000.00",FALSE,Минская обл.,9,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15
Rover,600-Series,mechanical,blue,380000,1998,diesel,FALSE,diesel,2,sedan,FALSE,owned,front,"1,900.00",FALSE,Минская обл.,10,5,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,50
Audi,100,mechanical,silver,456894,1991,gas,TRUE,gasoline,2.3,universal,FALSE,owned,front,"1,777.00",TRUE,Брестская обл.,9,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
Lancia,Dedra,mechanical,blue,347000,1994,diesel,FALSE,diesel,1.9,sedan,FALSE,owned,front,"1,700.00",TRUE,Гомельская обл.,12,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,89
Kia,Rio,mechanical,silver,350000,2002,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,"1,700.00",TRUE,Минская обл.,7,36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90
Renault,Laguna,mechanical,green,196000,1995,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,front,"1,300.00",FALSE,Минская обл.,22,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90
Rover,400-Series,mechanical,blue,348000,1997,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"1,050.00",FALSE,Могилевская обл.,15,47,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,198
ВАЗ,2113,mechanical,silver,217000,2004,gasoline,FALSE,gasoline,1.5,hatchback,FALSE,owned,front,"1,000.00",TRUE,Могилевская обл.,6,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,115
Opel,Omega,mechanical,grey,230000,1990,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,950,FALSE,Минская обл.,12,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,115
Mitsubishi,Colt,mechanical,yellow,175000,1998,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,948.5,FALSE,Минская обл.,4,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,17
Mitsubishi,Galant,mechanical,blue,360000,1993,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,front,800,FALSE,Минская обл.,13,58,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,285
Citroen,Xantia,mechanical,green,350000,1997,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,750,FALSE,Минская обл.,12,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22
Seat,Cordoba,mechanical,green,403000,1995,gasoline,FALSE,gasoline,1.4,sedan,FALSE,owned,front,750,FALSE,Гомельская обл.,3,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89
Opel,Omega,mechanical,grey,240000,1989,diesel,FALSE,diesel,2.3,sedan,FALSE,owned,rear,400,FALSE,Минская обл.,7,32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99
Daewoo,Espero,mechanical,red,310000,1995,gasoline,FALSE,gasoline,2,sedan,FALSE,emergency,front,400,FALSE,Минская обл.,16,61,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,161
Citroen,Xantia,mechanical,silver,300000,1995,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,front,100,FALSE,Витебская обл.,8,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
Mazda,626,mechanical,black,300000,1987,gasoline,FALSE,gasoline,2,coupe,FALSE,owned,front,1,TRUE,Минская обл.,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0
Mercedes-Benz,Vito,automatic,black,89000,2013,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,all,"16,700.00",TRUE,Минская обл.,16,11,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,67
Volkswagen,Passat,mechanical,black,177000,2016,diesel,FALSE,diesel,2,universal,FALSE,owned,front,"16,100.00",FALSE,Минская обл.,11,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1
Kia,Sportage,mechanical,grey,68000,2014,gasoline,FALSE,gasoline,1.6,suv,FALSE,owned,front,"13,800.00",FALSE,Минская обл.,10,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46
Renault,Duster,automatic,white,24500,2017,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,"13,550.00",FALSE,Минская обл.,4,3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,115
Ford,Kuga,automatic,silver,199000,2013,gasoline,FALSE,gasoline,1.6,suv,FALSE,owned,front,"13,450.00",FALSE,Минская обл.,5,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,32
Volkswagen,T5,mechanical,white,172000,2010,diesel,FALSE,diesel,2,minibus,FALSE,owned,front,"11,900.00",TRUE,Гомельская обл.,13,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,45
Ford,Focus,automatic,white,27000,2016,gasoline,FALSE,gasoline,1,sedan,FALSE,owned,front,"9,900.00",TRUE,Минская обл.,20,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,41
Nissan,Patrol,automatic,green,294000,2002,diesel,FALSE,diesel,3,suv,FALSE,owned,all,"9,500.00",TRUE,Минская обл.,10,17,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,111
Infiniti,FX,automatic,grey,302557,2003,gasoline,FALSE,gasoline,3.5,suv,FALSE,owned,all,"8,900.00",FALSE,Гомельская обл.,7,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,23
Hyundai,Accent,automatic,other,97000,2012,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,"8,450.00",FALSE,Минская обл.,12,3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,30
Mazda,CX-7,automatic,violet,196000,2008,gasoline,FALSE,gasoline,2.3,suv,FALSE,owned,all,"7,512.09",FALSE,Витебская обл.,14,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,98
Volkswagen,Jetta,mechanical,black,195000,2008,diesel,FALSE,diesel,1.9,sedan,FALSE,owned,front,"7,500.00",FALSE,Минская обл.,4,36,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,82
Chevrolet,Cruze,automatic,other,200000,2011,gasoline,FALSE,gasoline,1.4,sedan,FALSE,owned,front,"6,500.00",FALSE,Минская обл.,5,11,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,63
Volkswagen,Touran,mechanical,green,385000,2005,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,"6,200.00",TRUE,Минская обл.,14,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,162
BMW,525,mechanical,silver,360000,2002,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,rear,"6,000.00",TRUE,Минская обл.,2,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,59
Volkswagen,Sharan,mechanical,blue,285000,2000,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,"4,979.13",FALSE,Минская обл.,9,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,165
Peugeot,307,mechanical,green,317882,2005,diesel,FALSE,diesel,1.6,universal,FALSE,owned,front,"4,950.00",FALSE,Минская обл.,16,92,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,124
Volkswagen,Passat,mechanical,silver,241400,2003,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,"4,650.00",FALSE,Витебская обл.,5,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32
Peugeot,407,mechanical,grey,207000,2008,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,"4,600.00",FALSE,Минская обл.,6,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,40
Peugeot,207,mechanical,red,288794,2009,diesel,FALSE,diesel,1.4,hatchback,FALSE,owned,front,"4,363.08",FALSE,Минская обл.,9,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Mitsubishi,Space Star,mechanical,red,200000,2005,gasoline,FALSE,gasoline,1.6,minivan,FALSE,owned,front,"3,999.00",TRUE,Минская обл.,26,47,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,94
Mazda,3,mechanical,grey,233000,2003,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,"3,999.00",TRUE,Минская обл.,7,11,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,30
Citroen,C5,mechanical,blue,289000,2001,diesel,FALSE,diesel,2,universal,FALSE,owned,front,"3,999.00",FALSE,Минская обл.,10,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5
Opel,Astra,mechanical,grey,170000,2004,diesel,FALSE,diesel,1.7,hatchback,FALSE,owned,front,"3,950.00",FALSE,Минская обл.,3,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8
Renault,Laguna,mechanical,silver,280000,2002,diesel,FALSE,diesel,1.9,hatchback,FALSE,owned,front,"3,500.00",TRUE,Минская обл.,4,63,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,241
Audi,TT,mechanical,red,11,2001,gasoline,FALSE,gasoline,1.8,coupe,FALSE,owned,front,"3,322.40",FALSE,Гродненская обл.,6,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32
Renault,Espace,mechanical,silver,3850,1997,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,"3,200.00",FALSE,Витебская обл.,7,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,133
Mitsubishi,Space Star,mechanical,black,266800,2003,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,"2,925.00",FALSE,Гомельская обл.,7,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
Ford,Sierra,mechanical,white,150000,1988,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,rear,"1,000.00",FALSE,Минская обл.,4,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52
Citroen,Xantia,mechanical,silver,300000,1998,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,820,FALSE,Минская обл.,6,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
Fiat,Brava,mechanical,blue,325000,1999,gasoline,FALSE,gasoline,1.2,hatchback,FALSE,owned,front,550,TRUE,Витебская обл.,4,38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,235
Ford,Escort,mechanical,silver,222222,2000,gas,TRUE,gasoline,1.6,universal,FALSE,owned,front,500,TRUE,Минская обл.,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12
Nissan,Vanette,mechanical,white,240000,1998,diesel,FALSE,diesel,2.3,minivan,FALSE,emergency,front,500,FALSE,Минская обл.,1,43,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,131
Saab,9000,mechanical,silver,400000,1989,gas,TRUE,gasoline,2.3,sedan,FALSE,owned,front,403.11,TRUE,Могилевская обл.,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,43
LADA,110,mechanical,other,12345,1990,gasoline,FALSE,gasoline,1.3,sedan,FALSE,owned,rear,400,TRUE,Гомельская обл.,5,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29
Honda,Concerto,mechanical,silver,360000,1994,gasoline,FALSE,gasoline,1.5,hatchback,FALSE,owned,front,350,FALSE,Минская обл.,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,19
Mitsubishi,Pajero Sport,automatic,blue,136000,2017,diesel,FALSE,diesel,2.4,suv,FALSE,owned,all,"31,400.00",TRUE,Минская обл.,17,52,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,88
Volkswagen,T5 Caravelle,mechanical,silver,271000,2011,diesel,FALSE,diesel,2,minibus,FALSE,owned,front,"19,899.00",TRUE,Минская обл.,16,77,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,123
